order_1based,external_file_order_key,official_source_file,modality,zero_run_type,start_index_inclusive,end_index_exclusive,length_native_steps,run_ratio_of_500,relative_start,relative_end,sample_zero_row_ratio,frozen_P_values,frozen_O_values,zero_context_3_positions_diagnostic_only,certified_missingness
8,附件3_未对齐版本_08,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_08.pkl,vision,interior_zero_candidate,57,58,1,0.002,0.114,0.116,0.876,2,2,1,False
8,附件3_未对齐版本_08,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_08.pkl,vision,interior_zero_candidate,64,66,2,0.004,0.128,0.132,0.876,2,2,2,False
8,附件3_未对齐版本_08,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_08.pkl,vision,suffix_zero_ambiguous,69,500,431,0.862,0.138,1.0,0.876,2,2,0,False
9,附件3_未对齐版本_09,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_09.pkl,vision,interior_zero_candidate,12,13,1,0.002,0.024,0.026,0.874,2,2,1,False
9,附件3_未对齐版本_09,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_09.pkl,vision,interior_zero_candidate,28,29,1,0.002,0.056,0.058,0.874,2,2,1,False
9,附件3_未对齐版本_09,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_09.pkl,vision,interior_zero_candidate,48,49,1,0.002,0.096,0.098,0.874,2,2,1,False
9,附件3_未对齐版本_09,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_09.pkl,vision,interior_zero_candidate,57,58,1,0.002,0.114,0.116,0.874,2,2,1,False
9,附件3_未对齐版本_09,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_09.pkl,vision,interior_zero_candidate,63,64,1,0.002,0.126,0.128,0.874,2,2,1,False
9,附件3_未对齐版本_09,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_09.pkl,vision,suffix_zero_ambiguous,68,500,432,0.864,0.136,1.0,0.874,2,2,0,False
10,附件3_未对齐版本_10,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_10.pkl,vision,interior_zero_candidate,6,7,1,0.002,0.012,0.014,0.922,2,2,1,False
10,附件3_未对齐版本_10,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_10.pkl,vision,interior_zero_candidate,15,16,1,0.002,0.03,0.032,0.922,2,2,1,False
10,附件3_未对齐版本_10,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_10.pkl,vision,interior_zero_candidate,17,18,1,0.002,0.034,0.036,0.922,2,2,1,False
10,附件3_未对齐版本_10,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_10.pkl,vision,interior_zero_candidate,37,38,1,0.002,0.074,0.076,0.922,2,2,1,False
10,附件3_未对齐版本_10,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_10.pkl,vision,suffix_zero_ambiguous,43,500,457,0.914,0.086,1.0,0.922,2,2,0,False
11,附件3_未对齐版本_11,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_11.pkl,vision,interior_zero_candidate,3,4,1,0.002,0.006,0.008,0.93,2,2,1,False
11,附件3_未对齐版本_11,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_11.pkl,vision,interior_zero_candidate,7,9,2,0.004,0.014,0.018,0.93,2,2,2,False
11,附件3_未对齐版本_11,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_11.pkl,vision,interior_zero_candidate,14,15,1,0.002,0.028,0.03,0.93,2,2,1,False
11,附件3_未对齐版本_11,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_11.pkl,vision,interior_zero_candidate,20,21,1,0.002,0.04,0.042,0.93,2,2,1,False
11,附件3_未对齐版本_11,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_11.pkl,vision,interior_zero_candidate,22,25,3,0.006,0.044,0.05,0.93,2,2,3,False
11,附件3_未对齐版本_11,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_11.pkl,vision,interior_zero_candidate,28,29,1,0.002,0.056,0.058,0.93,2,2,1,False
11,附件3_未对齐版本_11,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_11.pkl,vision,interior_zero_candidate,39,40,1,0.002,0.078,0.08,0.93,2,2,1,False
11,附件3_未对齐版本_11,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_11.pkl,vision,interior_zero_candidate,44,45,1,0.002,0.088,0.09,0.93,2,2,1,False
11,附件3_未对齐版本_11,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_11.pkl,vision,suffix_zero_ambiguous,46,500,454,0.908,0.092,1.0,0.93,2,2,0,False
12,附件3_未对齐版本_12,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_12.pkl,vision,interior_zero_candidate,8,10,2,0.004,0.016,0.02,0.876,2,2,2,False
12,附件3_未对齐版本_12,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_12.pkl,vision,interior_zero_candidate,16,18,2,0.004,0.032,0.036,0.876,2,2,2,False
12,附件3_未对齐版本_12,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_12.pkl,vision,interior_zero_candidate,19,21,2,0.004,0.038,0.042,0.876,2,2,2,False
12,附件3_未对齐版本_12,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_12.pkl,vision,interior_zero_candidate,24,26,2,0.004,0.048,0.052,0.876,2,2,2,False
12,附件3_未对齐版本_12,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_12.pkl,vision,interior_zero_candidate,30,31,1,0.002,0.06,0.062,0.876,2,2,1,False
12,附件3_未对齐版本_12,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_12.pkl,vision,interior_zero_candidate,32,34,2,0.004,0.064,0.068,0.876,2,2,2,False
12,附件3_未对齐版本_12,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_12.pkl,vision,interior_zero_candidate,36,37,1,0.002,0.072,0.074,0.876,2,2,1,False
12,附件3_未对齐版本_12,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_12.pkl,vision,interior_zero_candidate,45,46,1,0.002,0.09,0.092,0.876,2,2,1,False
12,附件3_未对齐版本_12,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_12.pkl,vision,interior_zero_candidate,49,50,1,0.002,0.098,0.1,0.876,2,2,1,False
12,附件3_未对齐版本_12,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_12.pkl,vision,interior_zero_candidate,53,54,1,0.002,0.106,0.108,0.876,2,2,1,False
12,附件3_未对齐版本_12,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_12.pkl,vision,interior_zero_candidate,67,68,1,0.002,0.134,0.136,0.876,2,2,1,False
12,附件3_未对齐版本_12,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_12.pkl,vision,interior_zero_candidate,71,72,1,0.002,0.142,0.144,0.876,2,2,1,False
12,附件3_未对齐版本_12,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_12.pkl,vision,suffix_zero_ambiguous,79,500,421,0.842,0.158,1.0,0.876,2,2,0,False
13,附件3_未对齐版本_13,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_13.pkl,vision,interior_zero_candidate,5,6,1,0.002,0.01,0.012,0.834,2,2,1,False
13,附件3_未对齐版本_13,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_13.pkl,vision,interior_zero_candidate,14,15,1,0.002,0.028,0.03,0.834,2,2,1,False
13,附件3_未对齐版本_13,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_13.pkl,vision,interior_zero_candidate,16,17,1,0.002,0.032,0.034,0.834,2,2,1,False
13,附件3_未对齐版本_13,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_13.pkl,vision,interior_zero_candidate,21,22,1,0.002,0.042,0.044,0.834,2,2,1,False
13,附件3_未对齐版本_13,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_13.pkl,vision,interior_zero_candidate,27,28,1,0.002,0.054,0.056,0.834,2,2,1,False
13,附件3_未对齐版本_13,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_13.pkl,vision,interior_zero_candidate,33,34,1,0.002,0.066,0.068,0.834,2,2,1,False
13,附件3_未对齐版本_13,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_13.pkl,vision,interior_zero_candidate,35,37,2,0.004,0.07,0.074,0.834,2,2,2,False
13,附件3_未对齐版本_13,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_13.pkl,vision,interior_zero_candidate,46,47,1,0.002,0.092,0.094,0.834,2,2,1,False
13,附件3_未对齐版本_13,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_13.pkl,vision,interior_zero_candidate,48,49,1,0.002,0.096,0.098,0.834,2,2,1,False
13,附件3_未对齐版本_13,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_13.pkl,vision,interior_zero_candidate,50,51,1,0.002,0.1,0.102,0.834,2,2,1,False
13,附件3_未对齐版本_13,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_13.pkl,vision,interior_zero_candidate,54,55,1,0.002,0.108,0.11,0.834,2,2,1,False
13,附件3_未对齐版本_13,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_13.pkl,vision,interior_zero_candidate,56,57,1,0.002,0.112,0.114,0.834,2,2,1,False
13,附件3_未对齐版本_13,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_13.pkl,vision,interior_zero_candidate,63,64,1,0.002,0.126,0.128,0.834,2,2,1,False
13,附件3_未对齐版本_13,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_13.pkl,vision,interior_zero_candidate,65,66,1,0.002,0.13,0.132,0.834,2,2,1,False
13,附件3_未对齐版本_13,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_13.pkl,vision,interior_zero_candidate,67,68,1,0.002,0.134,0.136,0.834,2,2,1,False
13,附件3_未对齐版本_13,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_13.pkl,vision,interior_zero_candidate,77,78,1,0.002,0.154,0.156,0.834,2,2,1,False
13,附件3_未对齐版本_13,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_13.pkl,vision,interior_zero_candidate,97,99,2,0.004,0.194,0.198,0.834,2,2,2,False
13,附件3_未对齐版本_13,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_13.pkl,vision,suffix_zero_ambiguous,102,500,398,0.796,0.204,1.0,0.834,2,2,0,False
14,附件3_未对齐版本_14,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_14.pkl,vision,interior_zero_candidate,3,4,1,0.002,0.006,0.008,0.828,2,2,1,False
14,附件3_未对齐版本_14,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_14.pkl,vision,interior_zero_candidate,5,6,1,0.002,0.01,0.012,0.828,2,2,1,False
14,附件3_未对齐版本_14,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_14.pkl,vision,interior_zero_candidate,7,8,1,0.002,0.014,0.016,0.828,2,2,1,False
14,附件3_未对齐版本_14,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_14.pkl,vision,interior_zero_candidate,16,17,1,0.002,0.032,0.034,0.828,2,2,1,False
14,附件3_未对齐版本_14,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_14.pkl,vision,interior_zero_candidate,25,26,1,0.002,0.05,0.052,0.828,2,2,1,False
14,附件3_未对齐版本_14,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_14.pkl,vision,interior_zero_candidate,28,29,1,0.002,0.056,0.058,0.828,2,2,1,False
14,附件3_未对齐版本_14,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_14.pkl,vision,interior_zero_candidate,30,32,2,0.004,0.06,0.064,0.828,2,2,2,False
14,附件3_未对齐版本_14,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_14.pkl,vision,interior_zero_candidate,39,40,1,0.002,0.078,0.08,0.828,2,2,1,False
14,附件3_未对齐版本_14,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_14.pkl,vision,interior_zero_candidate,47,48,1,0.002,0.094,0.096,0.828,2,2,1,False
14,附件3_未对齐版本_14,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_14.pkl,vision,interior_zero_candidate,50,51,1,0.002,0.1,0.102,0.828,2,2,1,False
14,附件3_未对齐版本_14,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_14.pkl,vision,interior_zero_candidate,53,54,1,0.002,0.106,0.108,0.828,2,2,1,False
14,附件3_未对齐版本_14,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_14.pkl,vision,interior_zero_candidate,64,65,1,0.002,0.128,0.13,0.828,2,2,1,False
14,附件3_未对齐版本_14,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_14.pkl,vision,interior_zero_candidate,67,68,1,0.002,0.134,0.136,0.828,2,2,1,False
14,附件3_未对齐版本_14,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_14.pkl,vision,interior_zero_candidate,76,77,1,0.002,0.152,0.154,0.828,2,2,1,False
14,附件3_未对齐版本_14,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_14.pkl,vision,interior_zero_candidate,82,83,1,0.002,0.164,0.166,0.828,2,2,1,False
14,附件3_未对齐版本_14,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_14.pkl,vision,interior_zero_candidate,89,91,2,0.004,0.178,0.182,0.828,2,2,2,False
14,附件3_未对齐版本_14,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_14.pkl,vision,interior_zero_candidate,99,100,1,0.002,0.198,0.2,0.828,2,2,1,False
14,附件3_未对齐版本_14,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_14.pkl,vision,suffix_zero_ambiguous,105,500,395,0.79,0.21,1.0,0.828,2,2,0,False
15,附件3_未对齐版本_15,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_15.pkl,vision,interior_zero_candidate,3,5,2,0.004,0.006,0.01,0.842,2,2,2,False
15,附件3_未对齐版本_15,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_15.pkl,vision,interior_zero_candidate,8,9,1,0.002,0.016,0.018,0.842,2,2,1,False
15,附件3_未对齐版本_15,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_15.pkl,vision,interior_zero_candidate,11,14,3,0.006,0.022,0.028,0.842,2,2,3,False
15,附件3_未对齐版本_15,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_15.pkl,vision,interior_zero_candidate,20,21,1,0.002,0.04,0.042,0.842,2,2,1,False
15,附件3_未对齐版本_15,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_15.pkl,vision,interior_zero_candidate,24,25,1,0.002,0.048,0.05,0.842,2,2,1,False
15,附件3_未对齐版本_15,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_15.pkl,vision,interior_zero_candidate,26,27,1,0.002,0.052,0.054,0.842,2,2,1,False
15,附件3_未对齐版本_15,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_15.pkl,vision,interior_zero_candidate,33,35,2,0.004,0.066,0.07,0.842,2,2,2,False
15,附件3_未对齐版本_15,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_15.pkl,vision,interior_zero_candidate,36,37,1,0.002,0.072,0.074,0.842,2,2,1,False
15,附件3_未对齐版本_15,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_15.pkl,vision,interior_zero_candidate,44,45,1,0.002,0.088,0.09,0.842,2,2,1,False
15,附件3_未对齐版本_15,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_15.pkl,vision,interior_zero_candidate,51,53,2,0.004,0.102,0.106,0.842,2,2,2,False
15,附件3_未对齐版本_15,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_15.pkl,vision,interior_zero_candidate,61,62,1,0.002,0.122,0.124,0.842,2,2,1,False
15,附件3_未对齐版本_15,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_15.pkl,vision,interior_zero_candidate,66,67,1,0.002,0.132,0.134,0.842,2,2,1,False
15,附件3_未对齐版本_15,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_15.pkl,vision,interior_zero_candidate,68,69,1,0.002,0.136,0.138,0.842,2,2,1,False
15,附件3_未对齐版本_15,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_15.pkl,vision,interior_zero_candidate,70,71,1,0.002,0.14,0.142,0.842,2,2,1,False
15,附件3_未对齐版本_15,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_15.pkl,vision,interior_zero_candidate,73,74,1,0.002,0.146,0.148,0.842,2,2,1,False
15,附件3_未对齐版本_15,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_15.pkl,vision,interior_zero_candidate,84,85,1,0.002,0.168,0.17,0.842,2,2,1,False
15,附件3_未对齐版本_15,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_15.pkl,vision,interior_zero_candidate,94,96,2,0.004,0.188,0.192,0.842,2,2,2,False
15,附件3_未对齐版本_15,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_15.pkl,vision,suffix_zero_ambiguous,102,500,398,0.796,0.204,1.0,0.842,2,2,0,False
16,附件3_未对齐版本_16,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_16.pkl,vision,prefix_zero_ambiguous,0,1,1,0.002,0.0,0.002,0.714,2,2,0,False
16,附件3_未对齐版本_16,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_16.pkl,vision,interior_zero_candidate,2,3,1,0.002,0.004,0.006,0.714,2,2,1,False
16,附件3_未对齐版本_16,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_16.pkl,vision,interior_zero_candidate,4,5,1,0.002,0.008,0.01,0.714,2,2,1,False
16,附件3_未对齐版本_16,E题数据/附件3-模态缺失特征样本/未对齐版本/附件3_未对齐版本_16.pkl,vision,interior_zero_candidate,7,8,1,0.002,0.014,0.016,0.714,2,2,1,False
